type,domain,trueClass,predClass,predProb
FN,gesnfysmgdj.com,DGA,non-DGA,0.604390655315002
FN,hjddqpxaigysni.com,DGA,non-DGA,0.5201065636723516
FN,rydioiyavnqlruy.com,DGA,non-DGA,0.5901230455233385
FN,xdyfobxuegoexatjxl.com,DGA,non-DGA,0.5691428989142073
FN,lhmdojnmtvotfl.info,DGA,non-DGA,0.6622548956213588
FN,1336zxr12juro01an8vj51sscimi.com,DGA,non-DGA,0.6037427789795475
FN,xafkduq.cc,DGA,non-DGA,0.6943686569407876
FN,cmnvkvjbrmjztnbnrlbcyaicaqoivxs.ru,DGA,non-DGA,0.5956157544755973
FN,gwhiynmebhewkcybcrafsbni.net,DGA,non-DGA,0.8178088655314573
FN,crdgcknais.us,DGA,non-DGA,0.7891052904731433
FN,iyvpleqptpgc.com,DGA,non-DGA,0.5210016845010725
FN,hjxgwdgrefpmwsrpinhd.ru,DGA,non-DGA,0.7907351198340079
FN,rnnodmnoponr.cc,DGA,non-DGA,0.972623456528742
FN,lhhhofglfrhocmvfh.com,DGA,non-DGA,0.6823963487150739
FN,mfpefqirnsgbhhtlouwb.net,DGA,non-DGA,0.6801467271663117
FN,psrgqfh.com,DGA,non-DGA,0.8138385341542697
FN,yowxtumxexoxdfmer.net,DGA,non-DGA,0.6073895565639075
FN,prmntqbyimue.cc,DGA,non-DGA,0.6046685687681091
FN,ieeebiiugkeq.net,DGA,non-DGA,0.5906127156021826
FN,zmftngqwld.net,DGA,non-DGA,0.6059333103069505
FN,lyouglnlylwzrnsewdec.org,DGA,non-DGA,0.8897599535243887
FN,hnmgivqndrk.dynserv.com,DGA,non-DGA,0.8865234296629672
FN,fttsfldinqi.com,DGA,non-DGA,0.6825108182519012
FN,vacjomhkqkmcssjcwhqdrht.org,DGA,non-DGA,0.5556401581777041
FN,novwdktscudc.pw,DGA,non-DGA,0.6378893053942418
FN,phhqpwbeueqe.com,DGA,non-DGA,0.524223558584289
FN,dcsgnjchistd.com,DGA,non-DGA,0.7766674181525518
FN,ofmbha.dynserv.com,DGA,non-DGA,0.7933907076098381
FN,cafniihosgcrsiukd.com,DGA,non-DGA,0.7130610204949741
FN,hnsswossvexl.com,DGA,non-DGA,0.7549520003479404
FN,hgigypfa.com,DGA,non-DGA,0.6035631515698847
FN,ivcxukh.tv,DGA,non-DGA,0.6504125206045944
FN,uhbbeeutkklt.com,DGA,non-DGA,0.6485610005286074
FN,hojtpmrb.com,DGA,non-DGA,0.8563642637549915
FN,e3vmaimuvd1e.com,DGA,non-DGA,0.6129329502622827
FN,heddttmhhiji.com,DGA,non-DGA,0.6356843439369374
FN,nafmoqqikeaw.com,DGA,non-DGA,0.528714007962379
FN,b28grhujtpql28izi15owd20pumtpspuctkt.com,DGA,non-DGA,0.9747125253567159
FN,tpmoxsbvbwmkmmps.com,DGA,non-DGA,0.6468992868003907
FN,fdxjyslrgmelmdip.com,DGA,non-DGA,0.86160667264842
FN,wlvlolwvhomilmsm.net,DGA,non-DGA,0.9326893017533701
FN,rypiiifox.cc,DGA,non-DGA,0.6076638668687018
FN,yuooogeoya.biz,DGA,non-DGA,0.8541162041893425
FN,wgqgnsmovurxcoclbkvr.cx,DGA,non-DGA,0.5575212126127325
FN,zvzmwafqrvutrnuuhvtt.net,DGA,non-DGA,0.7716393438701293
FN,zlxpeyuptwspxtf.net,DGA,non-DGA,0.5154972868848227
FN,gqoossiokoga.org,DGA,non-DGA,0.6229193759641353
FN,qicweelkloadikaou.eu,DGA,non-DGA,0.855039518005543
FN,nggmrwfcmycaovk.net,DGA,non-DGA,0.8301448681088619
FN,tjvwzwhgltxekawvdxaf.com,DGA,non-DGA,0.62000049530155
FN,ulbawjboh.com,DGA,non-DGA,0.7993020829744155
FN,1gfooxqtnqp.com,DGA,non-DGA,0.5542923238276642
FN,nletqwbuoebqnevcbav.click,DGA,non-DGA,0.7139347898241106
FN,wckgojnnmhftylanusd.net,DGA,non-DGA,0.8455507571355391
FN,pmfiqfotqnol.com,DGA,non-DGA,0.6630271454061126
FN,jhcywmhu.com,DGA,non-DGA,0.5987528691491031
FN,fmjmqnrogzopmoi.com,DGA,non-DGA,0.7484978068565097
FN,tbdvtrtytx.com,DGA,non-DGA,0.7671732500844602
FN,hvvcdtmbsrcl.pw,DGA,non-DGA,0.7011177547237117
FN,vdmcsgzf.org,DGA,non-DGA,0.6170486986963969
FN,ufolmnmlongg.ru,DGA,non-DGA,0.8220620821688849
FN,qxwcmavlspdeqwawavp.com,DGA,non-DGA,0.7619978622036385
FN,vndkkjpifptbelnxt.com,DGA,non-DGA,0.677056366814902
FN,upvviydiik.com,DGA,non-DGA,0.5396990858734186
FN,xmtbrpcvobgorvqqnd.com,DGA,non-DGA,0.5294265791594767
FN,jpwnflhbh.com,DGA,non-DGA,0.7395099054742994
FN,hrlktrpd.eu,DGA,non-DGA,0.7364290934024583
FN,tvieviaxindeoirxws.sc,DGA,non-DGA,0.819426530950807
FN,wbpwkpem.bid,DGA,non-DGA,0.5278027073851927
FN,ivaulwuhwsamuscepga.sh,DGA,non-DGA,0.7466144350500898
FN,rzmaisooowrmerrr.biz,DGA,non-DGA,0.644321264601201
FN,pgidaihriupcq.com,DGA,non-DGA,0.584600607259391
FN,qovtwykkac.eu,DGA,non-DGA,0.5472452613538709
FN,glerlcmgkcbcx.com,DGA,non-DGA,0.8286834060353558
FN,rukftsyd.com,DGA,non-DGA,0.6649873557928782
FN,pwfucpdeiimhvbbb.com,DGA,non-DGA,0.5952724380901208
FN,rhrxtqyattm.com,DGA,non-DGA,0.5381269103339357
FN,bkemqyhpoidwesr.ga,DGA,non-DGA,0.7106134272833954
FN,aajtszwgija.mooo.com,DGA,non-DGA,0.906014539179113
FN,stfhfwgevgtohbsps.com,DGA,non-DGA,0.7582118897367683
FN,spdjvphnu.com,DGA,non-DGA,0.5520966424161321
FN,uyoauus.ru,DGA,non-DGA,0.8875648806478752
FN,oraxujhhwkscpxynapwpng.net,DGA,non-DGA,0.8988114744620588
FN,pwmsfmbeqimvsk.com,DGA,non-DGA,0.6087235375223312
FN,kypnwoifxdexmevuhll.mn,DGA,non-DGA,0.5366720873689032
FN,11xg9u61wr0lmg15soydhnnda6u.com,DGA,non-DGA,0.5062519710178586
FN,acncffaalnmaabff.co.uk,DGA,non-DGA,0.7711422857120702
FN,lmtdxsfdf.com,DGA,non-DGA,0.8499169609644179
FN,igmjoucwybieta.com,DGA,non-DGA,0.7361610477940062
FN,nareslutow.com,DGA,non-DGA,0.9678019855763355
FN,ccaabntnttwclep.org,DGA,non-DGA,0.8547049905542854
FN,dllhhxhtraujconf.com,DGA,non-DGA,0.6029615192298683
FN,dihtwfdsklsd.com,DGA,non-DGA,0.518790793666132
FN,mxmglhqrgpoenjj.com,DGA,non-DGA,0.6382700510144242
FN,vtwhgra.su,DGA,non-DGA,0.8164524269701446
FN,vwwyoea.ru,DGA,non-DGA,0.8534634254655374
FN,5a09k4qexknl6sbf6wcbldo.net,DGA,non-DGA,0.561043090636742
FN,vysetwxnayaecsrbste.com,DGA,non-DGA,0.9687732422389499
FN,sransxyzp.dyndns.org,DGA,non-DGA,0.5095650160599641
FN,qmzdtxuir.com,DGA,non-DGA,0.7037658812598697
FN,llilknbpgpss.com,DGA,non-DGA,0.5713088992724029
FN,ngbctyx.com,DGA,non-DGA,0.9034585574719651
FN,kxddmnolifnm.com,DGA,non-DGA,0.8481985274752396
FN,ywumswsmmugweeyi.org,DGA,non-DGA,0.5740334890457224
FN,dgldpipppplr.com,DGA,non-DGA,0.6345142500186983
FN,nqwsoxolpmpvuonn.info,DGA,non-DGA,0.634526807071745
FN,ohwdunbabgrwcm.cc,DGA,non-DGA,0.5934886108548837
FN,mntqnwesbssp.bid,DGA,non-DGA,0.7702871410985068
FN,tbosutdm.com,DGA,non-DGA,0.955235256337689
FN,cbscmebdlyfkdeeasmu.com,DGA,non-DGA,0.9065096310507721
FN,udlkruoootff.com,DGA,non-DGA,0.8940520258382797
FN,jboelibocbbw.com,DGA,non-DGA,0.6140245809722489
FN,sgiadk.net,DGA,non-DGA,0.9680120921769516
FN,retwrdirclceplou.com,DGA,non-DGA,0.9481868138558788
FN,tskcdocmyrbv.cc,DGA,non-DGA,0.87938783661958
FN,yvfokwky.dynserv.com,DGA,non-DGA,0.6797721498084107
FN,jfpebpokavi.so,DGA,non-DGA,0.7894237225569841
FN,ns1.dnsfor12.net,DGA,non-DGA,0.6424004409478274
FN,edorgotlohw.com,DGA,non-DGA,0.9268090206895053
FN,qchgcrrwoxom.com,DGA,non-DGA,0.8185424795428186
FN,dwxatkly.com,DGA,non-DGA,0.67904213880792
FN,arcwjzjsk27kvb48h14c69e31mxk17h34izbuav.info,DGA,non-DGA,0.5985163837346807
FN,goblxcdeqbsdq.com,DGA,non-DGA,0.7078439582599038
FN,rmsdnlvynoc.com,DGA,non-DGA,0.863413524216829
FN,rmqvwahfgqdtlettifhla.cx,DGA,non-DGA,0.6212354353961759
FN,fnosohorci.info,DGA,non-DGA,0.8655741133582955
FN,barrwpficyaeupdiekbnv.com,DGA,non-DGA,0.807633345336578
FN,kdprarhmi.com,DGA,non-DGA,0.9248800817065119
FN,xnklfsjst.mooo.com,DGA,non-DGA,0.9158496006604653
FN,wsaypvel.com,DGA,non-DGA,0.8672637771511678
FN,lhvjqddredotdjb.com,DGA,non-DGA,0.5657744160398372
FN,kodcpnogwwadktkwn.com,DGA,non-DGA,0.7679936304025284
FN,gdcdodifg.com,DGA,non-DGA,0.9434814634416447
FN,vmgfyxpeegmm.net,DGA,non-DGA,0.5096346534938585
FN,auwlhyhh.me,DGA,non-DGA,0.67348205638533
FN,gqybspk.dynserv.com,DGA,non-DGA,0.7793628514905533
FN,hjdsvewaxyyxtumrihnde.bit,DGA,non-DGA,0.6912105540551507
FN,axqyiftpecgcpqpra.net,DGA,non-DGA,0.6449772023414398
FN,ueifklmejmhu.com,DGA,non-DGA,0.6824837333130681
FN,pdgapifox.org,DGA,non-DGA,0.7696618378929625
FN,kxvfvmbcnteqlmdgyfh.com,DGA,non-DGA,0.6453951394436296
FN,uuouscuiwcymao.info,DGA,non-DGA,0.7725738374191765
FN,sudhazt.mooo.com,DGA,non-DGA,0.9333508525391522
FN,qtovmfgfemht.cc,DGA,non-DGA,0.5630479704216886
FN,nqiohkprf.net,DGA,non-DGA,0.6605535196715028
FN,vmitrpyhozi.com,DGA,non-DGA,0.5216879981804468
FN,ywaqaakessmawkag.org,DGA,non-DGA,0.7462610195034078
FN,ybemwdjm.info,DGA,non-DGA,0.8258396706647714
FN,morccele.cx,DGA,non-DGA,0.9857075033275249
FN,hwupcuicmjmetq.net,DGA,non-DGA,0.839325603181421
FN,gmcwznjsni.tv,DGA,non-DGA,0.5987810059560699
FN,ejsrrqpdttur.online,DGA,non-DGA,0.8238395347025395
FN,mwljbcharaecbjex.com,DGA,non-DGA,0.810211112144883
FN,hswsfgayx.com,DGA,non-DGA,0.768405050036959
FN,eiewlaawffarocvag.info,DGA,non-DGA,0.817874507609683
FN,glveifkwxhe.com,DGA,non-DGA,0.5138334356770218
FN,bixdynndynog.com,DGA,non-DGA,0.6414062912125094
FN,gwdvukpvxafghjmlbpgbd.com,DGA,non-DGA,0.7336405778320984
FN,dvclfidnrtqdth.me,DGA,non-DGA,0.5031004169351107
FN,orfultlmejwt.com,DGA,non-DGA,0.8572391776519402
FN,butciwbapise.com,DGA,non-DGA,0.734597855102136
FN,wcieomiq.biz,DGA,non-DGA,0.8305504891628652
FN,gacqylbkalohmdi.com,DGA,non-DGA,0.5443077582068725
FN,cyanwmfcnstduhribs.com,DGA,non-DGA,0.7425805178591882
FN,popxnlnoigu.com,DGA,non-DGA,0.8623024460419185
FN,hcmkbxcrdgcdiodjru.com,DGA,non-DGA,0.8648868720992032
FN,jgtkhtigyfl.dynserv.com,DGA,non-DGA,0.773499137845744
FN,cbwyjmbiair.com,DGA,non-DGA,0.6976598810644972
FN,hqotwbwbtdtt.dyndns.org,DGA,non-DGA,0.7860750269030439
FN,cugtqmfcdclh.pw,DGA,non-DGA,0.5075087633176412
FN,vrosnbenolvo.com,DGA,non-DGA,0.8764089093751177
FN,yejsxcgibflnffegs.com,DGA,non-DGA,0.7618043999607601
FN,gkkxronixxcs.cc,DGA,non-DGA,0.5427067857507436
FN,rcokurcjlwvefnlysr.com,DGA,non-DGA,0.6008801260699986
FN,ouxwbmnansnan.cc,DGA,non-DGA,0.926243922413199
FN,sapmuanansnan.cc,DGA,non-DGA,0.9444614930253104
FN,yxdmoolmuvksnovp.info,DGA,non-DGA,0.592003118970327
FN,1w7zp18f5vj37wuj37e1dciwoa.com,DGA,non-DGA,0.7946761113581646
FN,cyhnivrnook.biz,DGA,non-DGA,0.5728704311312975
FN,ixmzgodsholapet.org,DGA,non-DGA,0.6108714681244383
FN,eynrxoxoec.com,DGA,non-DGA,0.9327345909287661
FN,juytisrrlqhwmtmw.net,DGA,non-DGA,0.5277359280834993
FN,uxlklyarcnhlus.com,DGA,non-DGA,0.800242009385556
FN,tgviknc.name,DGA,non-DGA,0.8277805409979521
FN,rlvewoikpcdomdoiac.com,DGA,non-DGA,0.9622244956781753
FN,podjvagjstdtfmww.com,DGA,non-DGA,0.7733266725626836
FN,jkfdiiorypkdrncaim.com,DGA,non-DGA,0.9312815736504553
FN,axnyspn.sh,DGA,non-DGA,0.8620187558096497
FN,pmmdifvsym.com,DGA,non-DGA,0.7937572472182286
FN,vpfrmroycualivlbd.pro,DGA,non-DGA,0.6196169843842643
FN,hkbfnmevvqtl.com,DGA,non-DGA,0.5038855687487934
FN,mmtawa.biz,DGA,non-DGA,0.9463657862059254
FN,jkmyswtctnumeujnhyl.com,DGA,non-DGA,0.8118701845292323
FN,oksiqatnxvm.pw,DGA,non-DGA,0.5659737682704545
FN,efoosrig.eu,DGA,non-DGA,0.955555952479721
FN,icausmxmvhdasu.cc,DGA,non-DGA,0.5621869265902135
FN,mlpotcoooihsrwjpshee.nu,DGA,non-DGA,0.6737322181839618
FN,eoqtsoprurkp.com,DGA,non-DGA,0.8345975901959631
FN,ftgxionqcovho.im,DGA,non-DGA,0.7507591752718227
FN,vpobeaxw.com,DGA,non-DGA,0.8756746844500768
FN,frymetcstyoc.com,DGA,non-DGA,0.912406991595479
FN,mbuygtsoevex.net,DGA,non-DGA,0.8340030372068444
FN,aoghuttti.com,DGA,non-DGA,0.9126049841538137
FN,tdghjoaod.com,DGA,non-DGA,0.855531135592982
FN,ptpmtlnolmpjonik.com,DGA,non-DGA,0.8195808156018787
FN,ljxppnehsm.com,DGA,non-DGA,0.8424415546681936
FN,aaaucicsmiaaqwgg.org,DGA,non-DGA,0.66683554908182
FN,yyvsrbcclmji.pw,DGA,non-DGA,0.5613343962848569
FN,xxplunpiruqfjselc.com,DGA,non-DGA,0.5141689181338617
FN,ytwdqbsgpdofi.com,DGA,non-DGA,0.6801803472053042
FN,vcdgtcss.su,DGA,non-DGA,0.8873735509981158
FN,bknllsnbfzqr.mooo.com,DGA,non-DGA,0.8612319745101215
FN,eegcpnyirqttuae.com,DGA,non-DGA,0.7896184891324057
FN,gbjmhiieelxw.cc,DGA,non-DGA,0.7965102915580818
FN,haahgnclmoxpvi.com,DGA,non-DGA,0.7750043980604779
FN,zgryfybeiz.mooo.com,DGA,non-DGA,0.8234884188759058
FN,supportfreetest.ru,DGA,non-DGA,0.8100675434833764
FN,kfywoohnmeyvbhp.com,DGA,non-DGA,0.704414275858344
FN,zf2753170050699222f28a54fda00feb3a.in,DGA,non-DGA,0.6878864528889432
FN,twgiipiwkd.la,DGA,non-DGA,0.6609920837544367
FN,vjtfhotocmcbltmds.com,DGA,non-DGA,0.9659423035109053
FN,cuwufdorgot.com,DGA,non-DGA,0.8860175795904639
FN,qztetodsholapet.com,DGA,non-DGA,0.9417481493073347
FN,qnyflltsnmll.pw,DGA,non-DGA,0.5775046905989724
FN,vtiwgmiworl.info,DGA,non-DGA,0.6766546202499758
FN,iuccrkdsholapet.cc,DGA,non-DGA,0.8836258985396303
FN,rkbkfgn.com,DGA,non-DGA,0.7246919394935748
FN,ulnrnrwirlnixidv.com,DGA,non-DGA,0.7166678160546959
FN,ohymdblm.com,DGA,non-DGA,0.8299552093101034
FN,dgnimastmind.com,DGA,non-DGA,0.9454903590341481
FN,kcluubgc.com,DGA,non-DGA,0.8120039526560462
FN,ttyxoortmqyr.net,DGA,non-DGA,0.8022328926701147
FN,wqyumltykdz.mooo.com,DGA,non-DGA,0.8455227437409603
FN,cutltiax.com,DGA,non-DGA,0.9504601784117456
FN,mollphlrvmmsvsi.info,DGA,non-DGA,0.5357564906534651
FN,idlutig.com,DGA,non-DGA,0.9511422379462577
FN,tusvjhfppssoiodm.com,DGA,non-DGA,0.8225024210607869
FN,udsufigge.com,DGA,non-DGA,0.8408609925777232
FN,koxdpo.biz,DGA,non-DGA,0.6796197452969925
FN,dmbimtbax.ms,DGA,non-DGA,0.795261404609997
FN,sjpcrmttotujpsgdsswgig.org,DGA,non-DGA,0.5194360866161737
FN,ftpunfqx.net,DGA,non-DGA,0.5741097180475621
FN,efrlaxfkbx.mooo.com,DGA,non-DGA,0.7967910514758857
FN,wuykkoou.com,DGA,non-DGA,0.6782808193427347
FN,adcttmfbbdxcjtdtuds.com,DGA,non-DGA,0.6477169442364176
FN,ijpdinaouqbktmqicfe.ms,DGA,non-DGA,0.7412257389222412
FN,jnuknbqobme.de,DGA,non-DGA,0.5357860331916884
FN,bnnbrbbkdefs.com,DGA,non-DGA,0.504122916693498
FN,murjmete.cx,DGA,non-DGA,0.9023140992212584
FN,eyioshdletnexwnap.com,DGA,non-DGA,0.8212236922020006
FN,twhinkn.cc,DGA,non-DGA,0.9616832153041015
FN,oregaegiu.jp,DGA,non-DGA,0.8361829046740976
FN,evobjvjremhuwqonnb.com,DGA,non-DGA,0.5244943785189402
FN,aqoobqfiek.com,DGA,non-DGA,0.8902686922197659
FN,knycnfkfeeun.com,DGA,non-DGA,0.5464886000540407
FN,bcpqvoupyvoyrtysg.com,DGA,non-DGA,0.6373358032586909
FN,ahochpcsrsar.org,DGA,non-DGA,0.7151718981701093
FN,kjxbqdwtbuswtsih.com,DGA,non-DGA,0.5079757884841346
FN,cnqoqud.de,DGA,non-DGA,0.9231466967374411
FN,iedqeevatbgi.yi.org,DGA,non-DGA,0.5064145183550732
FN,rheugvxmgpgcwnmm.com,DGA,non-DGA,0.6307966379802264
FN,jntagatwbkg.com,DGA,non-DGA,0.673494326380965
FN,mvtcvirqlrl.com,DGA,non-DGA,0.7251784681623398
FN,hdwrmnvdrrk.com,DGA,non-DGA,0.8044204067999147
FN,xwlohuval.org,DGA,non-DGA,0.7434158017376108
FN,skuiguuwuuomoisc.org,DGA,non-DGA,0.7823104224115512
FN,pnpunjtjsbrotkns.net,DGA,non-DGA,0.7217141267865714
FN,jbaxonqrvns.eu,DGA,non-DGA,0.5628603271474056
FN,ysstfngvdk.net,DGA,non-DGA,0.6710762927469182
FN,jihcirswwgnr.com,DGA,non-DGA,0.6276290166922749
FN,egwlukiukaagxtai.com,DGA,non-DGA,0.5872159766417469
FN,idvaiocsi.com,DGA,non-DGA,0.9599864366722626
FN,pxwtunga.info,DGA,non-DGA,0.6919921269077954
FN,qi47vv16prrgk1tt5xotufstjm.net,DGA,non-DGA,0.68516048576826
FN,nlxrmogcsqjjdsupifn.pro,DGA,non-DGA,0.5462882427799743
FN,xbbimeefkkfm.com,DGA,non-DGA,0.5530188784049012
FN,ijlwyhfsiosagjiktflsshfte.info,DGA,non-DGA,0.5787925469600318
FN,juantcla.com,DGA,non-DGA,0.9307947393181938
FN,onumserga.com,DGA,non-DGA,0.9653744944104476
FN,klsxgorigxydskqweee.com,DGA,non-DGA,0.7012682556980895
FN,vfkrvonfojbiibxhet.com,DGA,non-DGA,0.7094313877370622
FN,vgsjevjxqtcnejiwkucskgi.org,DGA,non-DGA,0.615003892970504
FN,krxihodsholapet.org,DGA,non-DGA,0.7410778870342993
FN,fb7646c7b057392abdc29ddd03ee33a9e2.so,DGA,non-DGA,0.6607328139976468
FN,wutosjbpcuedon.com,DGA,non-DGA,0.9325192585562792
FN,nilryhqwptksaccio.ac,DGA,non-DGA,0.6533074015085065
FN,qidhgjliisou.com,DGA,non-DGA,0.5103608260551412
FN,pxksmjcg.com,DGA,non-DGA,0.6373239813110959
FN,ftapjlvkytalgvaoj.com,DGA,non-DGA,0.7608693290692415
FN,xhnrfgoomdh3w.com,DGA,non-DGA,0.692854398579362
FN,pcnhcrosmewithkqtavoukn.com,DGA,non-DGA,0.7449842315587115
FN,lscmwhifctir.com,DGA,non-DGA,0.7555882708916218
FN,bcpmicdeemijkkj.com,DGA,non-DGA,0.7387564543924287
FN,udflrffusumushcateqnilqo.org,DGA,non-DGA,0.5680839737019503
FN,fxmygerm.com,DGA,non-DGA,0.768837987110084
FN,fodocokkunde.kz,DGA,non-DGA,0.5143504069807845
FN,ikkvckcnlqnmtvi.com,DGA,non-DGA,0.5924446399782074
FN,utbiorlfspjl.com,DGA,non-DGA,0.6489480904050452
FN,dobfcovdbct.bid,DGA,non-DGA,0.7173339815090568
FN,fcovuhrgbsnriawt.com,DGA,non-DGA,0.7808246840193476
FN,bblilumrwgol.com,DGA,non-DGA,0.7371383744305458
FN,iohnrehnjg.cc,DGA,non-DGA,0.8592279013166885
FN,bhpjalzclcysle.info,DGA,non-DGA,0.6722268882483108
FN,pkwoiiyebedl.online,DGA,non-DGA,0.9284668227627874
FN,vflakopnpwcivl.net,DGA,non-DGA,0.6914664459181539
FN,rrbavrkprpcpayl.com,DGA,non-DGA,0.6991104595266322
FN,ovnwiktegftfgoh.com,DGA,non-DGA,0.6248431553143443
FN,mpbrgbfr.click,DGA,non-DGA,0.5002660313804546
FN,jtsldetdldmjifie.com,DGA,non-DGA,0.7749719547306149
FN,soehjxvfqczomqavadqlfqu.com,DGA,non-DGA,0.641623134728981
FN,jbycxafox.com,DGA,non-DGA,0.7393754839470231
FN,mzxjrzpcepjdvohfapyherw.com,DGA,non-DGA,0.8532093933141126
FN,iqffmmqetetm.com,DGA,non-DGA,0.8582632254630095
FN,rvwrptlpgtgpouk.com,DGA,non-DGA,0.661480399648847
FN,lamagnecell.com,DGA,non-DGA,0.9674646806978442
FN,rrjgurrfsmijklll.com,DGA,non-DGA,0.6208549730221573
FN,cgqlwvrhgtlbudpedim.com,DGA,non-DGA,0.7743627813892415
FN,enempodcnvfu.com,DGA,non-DGA,0.8880413709564707
FN,jvhlmnbmlmbr.net,DGA,non-DGA,0.6125678390332848
FN,amdqlgbmcpve.com,DGA,non-DGA,0.796584158263506
FN,nkguuisskwcx.com,DGA,non-DGA,0.6215536404538045
FN,eyjpsiwoojk.eu,DGA,non-DGA,0.627949643123614
FN,loflqsutdnevvn.su,DGA,non-DGA,0.5954544890397578
FN,xcmuexlsdwlr.to,DGA,non-DGA,0.5461002895894759
FN,ecuamsraikwrwki.com,DGA,non-DGA,0.6629118544203404
FN,aisvtenansnan.org,DGA,non-DGA,0.9266319512523722
FN,dmyasblxg.com,DGA,non-DGA,0.7884515150309286
FN,nstqqgn.com,DGA,non-DGA,0.8796348868337212
FN,dutignar.com,DGA,non-DGA,0.933793971898136
FN,locfnmmefdhi.com,DGA,non-DGA,0.9280441595829522
FN,csfqkhr.la,DGA,non-DGA,0.8411555608431305
FN,sundognuojuttr.com,DGA,non-DGA,0.8338028900725709
FN,xrhpofwfoyu.com,DGA,non-DGA,0.6293388752575578
FN,vkrtgpsy.com,DGA,non-DGA,0.6833841457433641
FN,1s1p7q2k7ddlotf9outmllg85.net,DGA,non-DGA,0.5851181088860931
FN,mchpmdywgs.com,DGA,non-DGA,0.739620573856187
FN,relyssbmwtrllndf.ms,DGA,non-DGA,0.5873425667203361
FN,qhgrmajtyus.com,DGA,non-DGA,0.6255968558100272
FN,vivndveuwcgtghcbvt.com,DGA,non-DGA,0.6420955354418788
FN,pvsputibnfhd.com,DGA,non-DGA,0.5208967460189438
FN,tfvvomq.yi.org,DGA,non-DGA,0.5728070585389694
FN,sioquhrmtiorvnq.net,DGA,non-DGA,0.6349347340633431
FN,qyhctleuikbw.cc,DGA,non-DGA,0.6586799906106084
FN,ceiqooagosgiyyec.org,DGA,non-DGA,0.7268695065060203
FN,tamftjaywsx.me,DGA,non-DGA,0.5061666272679306
FN,egvqtwatsjnnw.com,DGA,non-DGA,0.6474863738214421
FN,xc821f3e973331e609b21cf25e1fa0aa9b.so,DGA,non-DGA,0.7198435496300523
FN,mxnbipspvbeeivs.com,DGA,non-DGA,0.6043984889089327
FN,qyrktppmrrri.cc,DGA,non-DGA,0.5944335172736295
FN,mcdxlwbgbunvsgduue.com,DGA,non-DGA,0.5060936762811655
FN,1bsrsbo1xcir5q1ooaqwv1myzpae.org,DGA,non-DGA,0.5614912476870492
FN,hxogvociyttq.com,DGA,non-DGA,0.6302122736509959
FN,grjcbmhdkomwi.com,DGA,non-DGA,0.6630869348788203
FN,ovgirmnansnan.cc,DGA,non-DGA,0.9450731922479266
FN,ekqmknpk.im,DGA,non-DGA,0.655736501499925
FN,batwlrpebxotbi.tw,DGA,non-DGA,0.6074261742368896
FN,ncxefkssmihlhg.com,DGA,non-DGA,0.6749362466541535
FN,ufotmnruvwny.com,DGA,non-DGA,0.6773760099926273
FN,nowtxyirsccv.com,DGA,non-DGA,0.71404149898192
FN,qhsgnmmmenojjhw.net,DGA,non-DGA,0.6675767697660547
FN,ytmsvgw.kz,DGA,non-DGA,0.5495081038890696
FN,jslamnknoprpktokm.sh,DGA,non-DGA,0.6329765615426625
FN,c49e41c59o21kxf62krc49g43hwdrpujtlqcsfx.info,DGA,non-DGA,0.6158505030655806
FN,mdmlqfc.top,DGA,non-DGA,0.8985965654049642
FN,abahfodsholapet.cc,DGA,non-DGA,0.7578513235690189
FN,okplwhblgc.com,DGA,non-DGA,0.7650041677233289
FN,kucpakworcilrn.me,DGA,non-DGA,0.8032745729064523
FN,hhmbefcswcmw.com,DGA,non-DGA,0.8602653535558884
FN,nfnuvfhditlfdm.com,DGA,non-DGA,0.6470143972651599
FN,cclsawgez.biz,DGA,non-DGA,0.6513588024901169
FN,hyfhxmgylmfihkrav.com,DGA,non-DGA,0.6245674126123851
FN,jlwcmod.ru,DGA,non-DGA,0.8954770746801852
FN,ghhfltuaporg.net,DGA,non-DGA,0.6872000715541674
FN,dilmtcn.cc,DGA,non-DGA,0.9862141182786177
FN,revoefemk.tv,DGA,non-DGA,0.8071981810388215
FN,uaebjedmovyfru.in,DGA,non-DGA,0.629924469792783
FN,iokplxtgmpnmtpk.net,DGA,non-DGA,0.7111683241312381
FN,ierfcubx.tj,DGA,non-DGA,0.7274754652348943
FN,tetdcwrchiii.pw,DGA,non-DGA,0.7385001284754763
FN,ktwgmkcoiaov.cc,DGA,non-DGA,0.799170473501336
FN,aigpos.biz,DGA,non-DGA,0.9049552294826944
FN,pbhvlct.nf,DGA,non-DGA,0.8050405856134311
FN,t8f996c80edd86b07f1c6adf2541cbc0cc.so,DGA,non-DGA,0.9265921747134858
FN,ltllwidqqihsnuaatrqc.co,DGA,non-DGA,0.7367778869511773
FN,iqeoeixsvnqwusgokatkd.org,DGA,non-DGA,0.6656905548982512
FN,akkpitbhq.name,DGA,non-DGA,0.5500313832109125
FN,dujpnzyr.dyndns.org,DGA,non-DGA,0.6253090444462045
FN,dpccrdrngufmge.ir,DGA,non-DGA,0.6457219326803282
FN,qckwmeuyiiqe.com,DGA,non-DGA,0.5690569886849525
FN,tullttfnojgr.com,DGA,non-DGA,0.7320265048846474
FN,smfohycseogo.org,DGA,non-DGA,0.6905080683284746
FN,pflbletlo.bid,DGA,non-DGA,0.7540002480814687
