type,domain,trueClass,predClass,predProb
FP,edvpevjghvcijgckovhge.mx,non-DGA,necurs,0.880712628364563
FP,gajrhcxpmbbtajq.tj,non-DGA,necurs,0.9626144170761108
FP,ppjurkg.in,non-DGA,necurs,0.5471352934837341
FP,duolaipk.com,non-DGA,ramnit,0.6229454278945923
FP,ooxceqlnt.info,non-DGA,qakbot,0.3682241439819336
FP,ipwatchdog.com,non-DGA,ramnit,0.8782318234443665
FP,capitalfm.mx,non-DGA,necurs,0.7130452394485474
FP,945thelake.net,non-DGA,shiotob/urlzone/bebloh,0.9488818645477295
FP,kopilka.xxx,non-DGA,necurs,0.5319147109985352
FP,oogomzbmo.cc,non-DGA,kraken,0.8783427476882935
FP,abuseipdb.com,non-DGA,ramnit,0.5622602105140686
FP,zxcvbnmasdfghjkl.xyz,non-DGA,locky,0.4273463189601898
FP,v12software.com,non-DGA,shiotob/urlzone/bebloh,0.7970042824745178
FP,wtffunfact.com,non-DGA,ramnit,0.48239007592201233
FP,pjlfdqya.com,non-DGA,ramnit,0.9664771556854248
FP,mvfglobal.com,non-DGA,ramnit,0.6242062449455261
FP,jellybtnsvc.com,non-DGA,ramnit,0.915607750415802
FP,xpjiynsx.org,non-DGA,qakbot,0.3942926228046417
FP,wyborcza.biz,non-DGA,qakbot,0.7448804974555969
FP,ypeuwptghxgdxeimaqa.ki,non-DGA,necurs,0.9237667918205261
FP,lyppfxhdaxhhwsxkosqbu.eu,non-DGA,necurs,0.9097716808319092
FP,ggwebcast.com,non-DGA,ramnit,0.513126790523529
FP,mhbdezpwdq.com,non-DGA,qakbot,0.3127487301826477
FP,llpvryaqhypshmpfmfj.de,non-DGA,necurs,0.9515288472175598
FP,njspotlight.com,non-DGA,ramnit,0.608058512210846
FP,vnfreeapp.com,non-DGA,ramnit,0.8064064979553223
FP,clktrcker.com,non-DGA,ramnit,0.7416433691978455
FP,ptrgppagjcbhrgbc.biz,non-DGA,qakbot,0.4406684637069702
FP,irvsluggage.com,non-DGA,ramnit,0.9078116416931152
FP,netadge.com,non-DGA,vawtrak,0.7724952101707458
FP,lutrijabih.ba,non-DGA,necurs,0.8942065238952637
FP,fullvodiptv.com,non-DGA,ramnit,0.501161515712738
FP,rohgoruhgsorhugih.org,non-DGA,murofet,0.6045822501182556
FP,xdkqdywmcapfxsxvhf.mn,non-DGA,necurs,0.8847386837005615
FP,greqtkj.biz,non-DGA,locky,0.2997153103351593
FP,f150ecoboost.net,non-DGA,shiotob/urlzone/bebloh,0.9952025413513184
FP,rrtccclxiitottcj.de,non-DGA,necurs,0.948530375957489
FP,xoywghrunopdohnyf.sc,non-DGA,necurs,0.7517476081848145
FP,yvjvyhhrbrnvogwsmddq.su,non-DGA,necurs,0.9487985372543335
FP,dinufbza.org,non-DGA,qakbot,0.6420695185661316
FP,hawaiiusafcu.com,non-DGA,ramnit,0.8347645401954651
FP,jqueryscript.net,non-DGA,tinba,0.8819029331207275
FP,ggictilefyltilncbo.tw,non-DGA,ranbyus,0.9635915756225586
FP,laamkhjjupknnnwxo.mu,non-DGA,necurs,0.8752251863479614
FP,qcvmhqfllrpkgyllouvgl.cm,non-DGA,necurs,0.9426149725914001
FP,checkip.dyndns.org,non-DGA,kraken,0.9907586574554443
FP,mmehappy.com,non-DGA,ramnit,0.5441039204597473
FP,mfbbsmhw.biz,non-DGA,qakbot,0.45231443643569946
FP,hhvgvduqnuogimehmyhon.ki,non-DGA,necurs,0.90666264295578
FP,usjqjcxxccaq.co,non-DGA,necurs,0.8369504809379578
FP,gpmcqfctd.biz,non-DGA,qakbot,0.5039438009262085
FP,srkyhhmqfwotyffincdln.us,non-DGA,necurs,0.8543424010276794
FP,apfnfpghxlkbp.mx,non-DGA,necurs,0.9266815781593323
FP,earnyourcrypto.com,non-DGA,ramnit,0.6178448796272278
FP,itedmgwybh.cm,non-DGA,necurs,0.9385707974433899
FP,eegmqhk.in,non-DGA,necurs,0.5556169152259827
FP,naqalxgvyfgyaff.eu,non-DGA,ramnit,0.9194812774658203
FP,wjkxmpe.sh,non-DGA,necurs,0.8669701218605042
FP,ewclivjep.cc,non-DGA,kraken,0.48719990253448486
FP,auyxklshiajdlluxbnius.cm,non-DGA,necurs,0.9092835187911987
FP,uptownmia.com,non-DGA,ramnit,0.879806399345398
FP,jbkkmgevt.mu,non-DGA,necurs,0.9387022852897644
FP,aaentdug.jp,non-DGA,necurs,0.8526107668876648
FP,zeaigfiagefagfzgi.be,non-DGA,qakbot,0.8188438415527344
FP,ruopevhpdkrgntbprax.cx,non-DGA,necurs,0.8972476720809937
FP,guykawasaki.com,non-DGA,pykspa,0.9844484329223633
FP,fojwuuqfjahggdvfge.cx,non-DGA,necurs,0.9104494452476501
FP,ptrdgctvovvaal.bz,non-DGA,necurs,0.9494203329086304
FP,ykkbljl.cc,non-DGA,necurs,0.4925374984741211
FP,wledsfdkwdb.so,non-DGA,necurs,0.9162566065788269
FP,yvcfthoglkbklliiqb.sx,non-DGA,necurs,0.860163152217865
FP,iwhhhkqdimcioktwoca.sc,non-DGA,necurs,0.8739814162254333
FP,qagoybeyyfejetulqsgqu.ac,non-DGA,necurs,0.9512184262275696
FP,dif506ddoomi99ya1178xue.info,non-DGA,Post Tovar GOZ,0.9999881982803345
FP,quixdtrk.com,non-DGA,ramnit,0.9083830714225769
FP,sidnfbdsbvrsqqrijwggw.in,non-DGA,necurs,0.7796288132667542
FP,iguvxoc.cx,non-DGA,necurs,0.8564223647117615
FP,prnuwoqia.tw,non-DGA,necurs,0.919719398021698
FP,uqkogeym.org,non-DGA,pykspa,0.4588335156440735
FP,gsccca.org,non-DGA,pykspa,0.7488579154014587
FP,vaywwlodwxsptrnlq.de,non-DGA,necurs,0.9263221025466919
FP,qmysodexo.com,non-DGA,ramnit,0.6252526044845581
FP,winrxrefill.com,non-DGA,ramnit,0.5387179851531982
FP,evorydsp.com,non-DGA,vawtrak,0.4140854775905609
FP,nfgraphics.com,non-DGA,ramnit,0.6618257164955139
FP,ihlroutgchjwrqcb.mx,non-DGA,necurs,0.9423964023590088
FP,kcohktboeiavimhtjnt.mx,non-DGA,necurs,0.8971735835075378
FP,hoaqbpk.biz,non-DGA,locky,0.30880582332611084
FP,bwkirepyg.pro,non-DGA,necurs,0.8910353779792786
FP,ngsibbpr.org,non-DGA,qakbot,0.3166520595550537
FP,gaybubble.com,non-DGA,ramnit,0.500399649143219
FP,tgwqvkmuoykgphebcamcb.ru,non-DGA,necurs,0.7006592154502869
FP,johnlscott.com,non-DGA,ramnit,0.8784060478210449
FP,hpacoqvstqesnqgrumkc.ir,non-DGA,necurs,0.8518809676170349
FP,rotvhkihuinj.ga,non-DGA,necurs,0.9562156200408936
FP,lkjariy.us,non-DGA,necurs,0.5823739171028137
FP,xdrptqoepjd.ws,non-DGA,necurs,0.6170933842658997
FP,jshosting.bid,non-DGA,ramnit,0.5567942261695862
FP,lakqxodlyqffwtqpmkcd.biz,non-DGA,qakbot,0.6389324069023132
FP,usagym.org,non-DGA,pykspa,0.5075783133506775
FP,slhduluth.com,non-DGA,ramnit,0.8875148892402649
FP,weqyoua.net,non-DGA,pykspa,0.7283145785331726
FP,gheuukshikcmdrpbywq.nu,non-DGA,necurs,0.9552629590034485
FP,chinhlmht.ddns.net,non-DGA,symmi,0.9996311664581299
FP,obgynkey.com,non-DGA,ramnit,0.5736892223358154
FP,rmfmaxxx.pl,non-DGA,locky,0.937488853931427
FP,wkvplhxvpk.com,non-DGA,ramnit,0.9251075387001038
FP,p99nxpivfscyverz.me,non-DGA,chinad,0.8884167075157166
FP,ppgrnpksffq.so,non-DGA,necurs,0.9085155725479126
FP,rtakbjr.in,non-DGA,necurs,0.5652933716773987
FP,jydbmpiyrjtlouhd.com,non-DGA,ramnit,0.8532335162162781
FP,grpitsrv.com,non-DGA,ramnit,0.7964038848876953
FP,dotfrrsvajdynvvyb.cx,non-DGA,necurs,0.9290732741355896
FP,fahclfxmsxcuaixkifhfm.tv,non-DGA,necurs,0.8650445938110352
FP,fnqpubgrsigjfxiwbp.ru,non-DGA,necurs,0.7707436084747314
FP,pgocuikywhhhwmi.cx,non-DGA,necurs,0.9461307525634766
FP,rnddiypndiqnkncvjrq.tv,non-DGA,necurs,0.8955212235450745
FP,tjnjebc.mu,non-DGA,necurs,0.8622395396232605
FP,hfbryhxf.tv,non-DGA,necurs,0.5652644038200378
FP,stqfkmbpdkdprlu.mx,non-DGA,necurs,0.9225231409072876
FP,bsxxqpoqebpmgy.cx,non-DGA,necurs,0.9660386443138123
FP,ugkgbhgvjmfwqstrxkqc.nu,non-DGA,necurs,0.9485819339752197
FP,jkkjymtb.com,non-DGA,ramnit,0.9350442290306091
FP,nbgaoyybfku.biz,non-DGA,qakbot,0.41943061351776123
FP,hojldmbmrcnlbwgf.jp,non-DGA,necurs,0.9474391341209412
FP,jdmonmdfecpnqnhgfqk.ki,non-DGA,necurs,0.9237366914749146
FP,xgfnexhkil.de,non-DGA,necurs,0.922500729560852
FP,daegvcgtkwgs.ug,non-DGA,necurs,0.9552420377731323
FP,dpypzvjarj.com,non-DGA,qakbot,0.31766369938850403
FP,dropscrypto.com,non-DGA,ramnit,0.4808279871940613
FP,rueybapmnl.org,non-DGA,qakbot,0.41074466705322266
FP,kidssmartgpswatch.com,non-DGA,ramnit,0.48777323961257935
FP,xeieajmqpbphgembdv.tw,non-DGA,necurs,0.9141139388084412
FP,ukrbukva.net,non-DGA,pykspa,0.2280580997467041
FP,tfltruck.com,non-DGA,ramnit,0.7130793333053589
FP,indianjpsychiatry.org,non-DGA,ranbyus,0.36473748087882996
FP,ipnz74i5v1rm8q65.dom,non-DGA,chinad,0.999058187007904
FP,sftpnwss.co,non-DGA,necurs,0.7557194828987122
FP,ktovkurse.com,non-DGA,ramnit,0.6842480301856995
FP,shjqorviungkuqvm.sc,non-DGA,necurs,0.9024413824081421
FP,nbcbayarea.com,non-DGA,ramnit,0.696556568145752
FP,doujinpoi.com,non-DGA,ramnit,0.5991358757019043
FP,langlaha.com,non-DGA,vawtrak,0.6330628395080566
FP,rlpvimjydg.xxx,non-DGA,necurs,0.9772622585296631
FP,fhhkbxztbz.org,non-DGA,qakbot,0.8235378861427307
FP,frpoqeimouklibnuuhh.ki,non-DGA,necurs,0.9054732322692871
FP,opyswxcbathdlsiyjnge.ru,non-DGA,necurs,0.7819119095802307
FP,kbphnwj.eu,non-DGA,necurs,0.4318705201148987
FP,oabfoww.me,non-DGA,necurs,0.6794064044952393
FP,buybox.click,non-DGA,locky,0.598044216632843
FP,orignshow.com,non-DGA,ramnit,0.6018269062042236
FP,gkwrqqc.mn,non-DGA,necurs,0.845497190952301
FP,akpvefniuatjw.eu,non-DGA,ramnit,0.9189426898956299
FP,rrchagwnfqnxmqg.tj,non-DGA,necurs,0.9647629261016846
FP,ktyhgrjj.com,non-DGA,ramnit,0.9540687799453735
FP,ncjaxwj.com,non-DGA,vawtrak,0.5133910775184631
FP,yarklisyjab.info,non-DGA,qakbot,0.24127118289470673
FP,agjebejvo.so,non-DGA,necurs,0.859725296497345
FP,squirtmilf.com,non-DGA,ramnit,0.821574866771698
FP,rdwnlvkxekxhpikm.im,non-DGA,necurs,0.9761749505996704
FP,tvabc23db.com,non-DGA,shiotob/urlzone/bebloh,0.9801998138427734
FP,nwtyhynxxpdtvbgi.la,non-DGA,necurs,0.9637373685836792
FP,aduqkartuqq.com,non-DGA,ramnit,0.9436336755752563
FP,vjtgyushjnd.im,non-DGA,necurs,0.9680500626564026
FP,mrpiracy.xyz,non-DGA,locky,0.7831065654754639
FP,egswdggri.ug,non-DGA,necurs,0.9452983736991882
FP,xlqnsbxdtkx.cm,non-DGA,necurs,0.9536088109016418
FP,pmfnpsvx.in,non-DGA,necurs,0.66605544090271
FP,dmjppqvanwu.tj,non-DGA,necurs,0.929526150226593
FP,bidvednrf.co,non-DGA,necurs,0.6245729923248291
FP,nwmsrocks.com,non-DGA,ramnit,0.5947320461273193
FP,djuzsbnnm.biz,non-DGA,qakbot,0.923372745513916
FP,voluumtrk3.com,non-DGA,shiotob/urlzone/bebloh,0.9337244033813477
FP,xbpbgtmagtltmxbwrtmhj.mn,non-DGA,necurs,0.7963846921920776
FP,yqlaecgqrawyqn.us,non-DGA,necurs,0.9673761129379272
FP,arkppfhm.ir,non-DGA,necurs,0.7805142998695374
FP,rwnofficial.com,non-DGA,ramnit,0.7303468585014343
FP,rbukjvsgvdsrl.de,non-DGA,necurs,0.9649043083190918
FP,puppyroundup.com,non-DGA,tinba,0.6899312734603882
FP,anmutmxxnsdifxlwvntw.tw,non-DGA,necurs,0.9056882858276367
FP,nonowenntjxhmhooh.xxx,non-DGA,necurs,0.9510153532028198
FP,ftufctiwmijdwxij.ac,non-DGA,necurs,0.9492663741111755
FP,ejynjjbvnprbxjype.ir,non-DGA,necurs,0.8421085476875305
FP,lflgroup.ca,non-DGA,necurs,0.5969037413597107
FP,nmmefwhssar.ug,non-DGA,necurs,0.9297773838043213
FP,qaxatyouoaius.nf,non-DGA,necurs,0.9162226319313049
FP,lifennow.com,non-DGA,vawtrak,0.9347307085990906
FP,nbrcjfb.eu,non-DGA,necurs,0.4039243161678314
FP,dkyrkaeu.com,non-DGA,ramnit,0.9774309992790222
FP,ypwqrtlbjfkxlhadanm.so,non-DGA,necurs,0.9305211305618286
FP,pnoresciuphoabdltnfv.in,non-DGA,necurs,0.8478058576583862
FP,fcfjqmwtnkabcer.mx,non-DGA,necurs,0.9122371673583984
FP,bsokratvnve.im,non-DGA,necurs,0.9624240398406982
FP,kpnjxjh.in,non-DGA,necurs,0.5824716687202454
FP,ylkdcwdcwlyhydqveo.ki,non-DGA,necurs,0.9095989465713501
FP,mtggoldfish.com,non-DGA,ramnit,0.7587124109268188
FP,ippublynomy.nf,non-DGA,necurs,0.8499194383621216
FP,drporno.xxx,non-DGA,necurs,0.5561280846595764
FP,efsofnydjapycljy.tj,non-DGA,necurs,0.9592747092247009
FP,nyxgmjofto.ms,non-DGA,necurs,0.9475581049919128
FP,sahfrpc.ac,non-DGA,necurs,0.9052073359489441
FP,fastflash.pw,non-DGA,necurs,0.4229118824005127
FP,snnlvvfimxmhwmgq.so,non-DGA,necurs,0.88280189037323
FP,bwuxauqofxu.sh,non-DGA,necurs,0.9004660844802856
FP,tlqrrfn.cx,non-DGA,necurs,0.8020619750022888
FP,mlmdvxii.la,non-DGA,necurs,0.953331708908081
FP,brloygpasa.com,non-DGA,ramnit,0.5902283787727356
FP,ujbbwyv.tw,non-DGA,necurs,0.8870254755020142
FP,vghqdnngeh.im,non-DGA,necurs,0.9717418551445007
FP,orionfcu.com,non-DGA,ramnit,0.8695957064628601
FP,wigryhqtxf.net,non-DGA,pykspa,0.356873095035553
FP,kfiopkln.com,non-DGA,ramnit,0.9124430418014526
FP,mdtissue.com,non-DGA,ramnit,0.5977298021316528
FP,nba2kwishlist.com,non-DGA,shiotob/urlzone/bebloh,0.996717631816864
FP,rfwbxpiydfcyhgvhhxx.so,non-DGA,necurs,0.9060213565826416
FP,widbnfml.net,non-DGA,pykspa,0.27536773681640625
FP,fsdpharma.com,non-DGA,ramnit,0.8105953335762024
FP,httoebcvcbrmfgcjn.me,non-DGA,necurs,0.6997693181037903
FP,pmbxsphtgh.me,non-DGA,necurs,0.8654810786247253
FP,wnoxkfpg.cm,non-DGA,necurs,0.9013185501098633
FP,xnurrapgx.net,non-DGA,pykspa,0.303379088640213
FP,vtxwheels.com,non-DGA,ramnit,0.7477328181266785
FP,sqlcourse.com,non-DGA,ramnit,0.5621944069862366
FP,lqjozdaf.cc,non-DGA,kraken,0.8406304717063904
FP,fsykatymdmcosketc.ru,non-DGA,necurs,0.4730137884616852
FP,pilotxcdn.com,non-DGA,ramnit,0.7567543387413025
FP,simsdom.com,non-DGA,vawtrak,0.5046049356460571
FP,lpydiagcvnxmpnmueena.nf,non-DGA,necurs,0.8925333619117737
FP,wplomeyfp.co,non-DGA,necurs,0.65336674451828
FP,mcddailyapp.com,non-DGA,ramnit,0.6743646264076233
FP,okjobmatch.com,non-DGA,ramnit,0.7521536350250244
FP,crmdynintdev.com,non-DGA,tinba,0.9418500065803528
FP,oneplusbbs.com,non-DGA,ramnit,0.5710773468017578
FP,blicplnwoyhnkblmk.me,non-DGA,ranbyus,0.9813106060028076
FP,vaughnlive.tv,non-DGA,necurs,0.5604054927825928
FP,radiowawa.pl,non-DGA,locky,0.5021722912788391
FP,fnbmlwip.biz,non-DGA,qakbot,0.41809985041618347
FP,htubhoalqgologcwsstv.nu,non-DGA,necurs,0.9457607269287109
FP,kwwgaaskaiuu.org,non-DGA,pykspa,0.9861928820610046
FP,wayoutwax.com,non-DGA,ramnit,0.513766348361969
FP,gwayufrug.me,non-DGA,necurs,0.7640340328216553
FP,hwgbasjvi.tv,non-DGA,necurs,0.5560927391052246
FP,qjmpbhemggc.com,non-DGA,ramnit,0.9470081925392151
FP,oncynoxfqvhjxg.bz,non-DGA,necurs,0.9541635513305664
FP,gepskcgcgd.sh,non-DGA,necurs,0.9229377508163452
FP,fajbttyw.us,non-DGA,necurs,0.948479950428009
FP,qfadxjec.org,non-DGA,qakbot,0.3679252862930298
FP,fpkixevpsa.tw,non-DGA,necurs,0.8878524303436279
FP,giftwrapgifts.com,non-DGA,ramnit,0.9074285626411438
FP,ujekiwrsubuhweeo.ir,non-DGA,necurs,0.9070454239845276
FP,utpuuneongnfbcvvqwj.mu,non-DGA,necurs,0.920472264289856
FP,phmxpqvkau.com,non-DGA,ramnit,0.9303638339042664
FP,gaoxiaola.com,non-DGA,ramnit,0.8767264485359192
FP,rxjmftgb.to,non-DGA,necurs,0.9311943054199219
FP,extjpkchhbdeockyqeh.mu,non-DGA,necurs,0.9195238947868347
FP,apiappvv.com,non-DGA,ramnit,0.9181945323944092
FP,ptbvwqhnag.im,non-DGA,necurs,0.9582797884941101
FP,ttghpfesxmywy.kz,non-DGA,necurs,0.9195162653923035
FP,huppvpedkbfqbgh.ms,non-DGA,necurs,0.9546487331390381
FP,hdbipekpdpggjaipompnomhccfemaljm.chromiumapp.org,non-DGA,qakbot,0.5309487581253052
FP,zziqxcn.com,non-DGA,pykspa,0.9586789011955261
FP,ojqgkaqe.com,non-DGA,ramnit,0.9639447927474976
FP,ghcyfedhqkjfckhc.net,non-DGA,qakbot,0.39202097058296204
FP,srvgsgmfmaixbx.kz,non-DGA,necurs,0.9384961724281311
FP,gcohfentamptsijgne.tw,non-DGA,necurs,0.9043885469436646
FP,oildexdx.com,non-DGA,ramnit,0.8495203256607056
FP,xsehymuiwbgremfcxnosl.sx,non-DGA,necurs,0.887147068977356
FP,ghhruweiroqw.com,non-DGA,tinba,0.9430676102638245
FP,ngfefaviln.sh,non-DGA,necurs,0.9096803069114685
FP,xupiheham.biz,non-DGA,qakbot,0.38576287031173706
FP,nnqjjyp.me,non-DGA,necurs,0.6927457451820374
FP,peerclicktrk.com,non-DGA,tinba,0.4949410855770111
FP,fcpablog.com,non-DGA,ramnit,0.5701096057891846
FP,ggowaueswowlicem.co,non-DGA,necurs,0.747682511806488
FP,ddjhlet.biz,non-DGA,locky,0.32335400581359863
FP,icuayoyaoiyy.com,non-DGA,pykspa,0.9912097454071045
FP,asohdnm.xxx,non-DGA,necurs,0.8197519183158875
FP,owlgraphic.com,non-DGA,ramnit,0.6972575187683105
FP,pgftendabugqviprq.mu,non-DGA,necurs,0.8503741025924683
FP,magna5global.com,non-DGA,shiotob/urlzone/bebloh,0.939517080783844
FP,fffgggi.biz,non-DGA,locky,0.3173551857471466
FP,tweaknews.eu,non-DGA,ramnit,0.7012633681297302
FP,migdrmlmtiferwxkhg.in,non-DGA,ranbyus,0.8790196180343628
FP,cojlmxeevtfsf.tj,non-DGA,necurs,0.953501284122467
FP,bdanqrxwtkkbtoosy.us,non-DGA,necurs,0.9295913577079773
FP,etwkhltiqongevlug.ir,non-DGA,necurs,0.854103147983551
FP,gwrvulhbacbfgfvhacm.org,non-DGA,qakbot,0.6285256147384644
FP,loqjmrg.ms,non-DGA,necurs,0.8696160912513733
FP,bpsrdxdxq.cx,non-DGA,necurs,0.9488522410392761
FP,razorsql.com,non-DGA,vawtrak,0.4579620957374573
FP,orckimya.com,non-DGA,ramnit,0.4974278211593628
FP,kqjiibgf.com,non-DGA,ramnit,0.9107919335365295
FP,funaehudadajrnjiyic.mx,non-DGA,necurs,0.8921442031860352
FP,wqmxskoxan.net,non-DGA,pykspa,0.404372900724411
FP,tbnnsmwfjzttct.com,non-DGA,murofet,0.5195881128311157
FP,skhftjussiwptnery.org,non-DGA,ranbyus,0.3229281008243561
FP,designwrld.com,non-DGA,ramnit,0.831190824508667
FP,isfjwwrtfkylld.ir,non-DGA,necurs,0.9498118162155151
FP,iflmjipco.com,non-DGA,ramnit,0.7992838025093079
FP,rsjoomla.com,non-DGA,ramnit,0.7688567638397217
FP,jqyigryplet.net,non-DGA,pykspa,0.24317239224910736
FP,railquince.bid,non-DGA,ramnit,0.6207405924797058
FP,lwqrwys.in,non-DGA,necurs,0.5746013522148132
FP,fteenfa.cc,non-DGA,kraken,0.33567190170288086
FP,ehecvff.so,non-DGA,necurs,0.8291324377059937
FP,nghiencuuquocte.org,non-DGA,qakbot,0.2852928042411804
FP,bdxwbapkcglh.xxx,non-DGA,necurs,0.9504266381263733
FP,lwuohtfs.com,non-DGA,ramnit,0.9414806962013245
FP,iofvdshpvcnhunuv.tj,non-DGA,necurs,0.9628716111183167
FP,ufyefrhwvpijrxqhd.de,non-DGA,necurs,0.9298158288002014
FP,m1socialcrm.com,non-DGA,shiotob/urlzone/bebloh,0.9925405383110046
FP,rgdsppeqasmc.ga,non-DGA,necurs,0.927048921585083
FP,kbabsolutelyaug.bid,non-DGA,ramnit,0.9936324954032898
FP,astrombu.pw,non-DGA,necurs,0.41789481043815613
FP,wltrsqnd.nu,non-DGA,necurs,0.9201298952102661
FP,pccypubxhjehluyuy.pw,non-DGA,locky,0.543592631816864
FP,phexefoprjrytu.sh,non-DGA,necurs,0.9218411445617676
FP,eightyeightstudio.com,non-DGA,ramnit,0.8735085129737854
FP,musvccustom.net,non-DGA,pykspa,0.23031581938266754
FP,xiaoxiangbz.com,non-DGA,qakbot,0.29538241028785706
FP,jtdwjcwq6f4wp4ce.com,non-DGA,chinad,0.9925029277801514
FP,rdpguard.com,non-DGA,ramnit,0.6435893774032593
FP,deyqpbe.ac,non-DGA,necurs,0.9329822659492493
FP,updtbrwsr.com,non-DGA,ramnit,0.9235681891441345
FP,bpywqfn.cc,non-DGA,pykspa,0.2862834334373474
FP,frcdgdgirbdt.kz,non-DGA,necurs,0.9313647747039795
FP,xwxmhsa.com,non-DGA,vawtrak,0.4319067597389221
FP,urorrbfuuyjnubvd.nf,non-DGA,necurs,0.9450970888137817
FP,youngmoneyhq.com,non-DGA,tinba,0.5068414211273193
FP,rjmusicmedia.com,non-DGA,ramnit,0.49011367559432983
FP,prtufnhubnexajwnby.ir,non-DGA,necurs,0.8351370692253113
FP,uhuuqfn.cc,non-DGA,pykspa,0.2557319402694702
FP,igiqluuxkoibytfo.cc,non-DGA,necurs,0.8445460200309753
FP,wasuvjuv.cc,non-DGA,kraken,0.39247122406959534
FP,hpitwwwp.org,non-DGA,qakbot,0.40446537733078003
FP,inboxsdk.com,non-DGA,ramnit,0.589072048664093
FP,uhlpeyg.me,non-DGA,necurs,0.5806465744972229
FP,eknfxgb.co,non-DGA,necurs,0.5702883005142212
FP,yxknbdxdtawktlxiqu.pw,non-DGA,necurs,0.8750227689743042
FP,pdosflgljwnfqejp.tw,non-DGA,necurs,0.9629221558570862
FP,blryvcmjk.org,non-DGA,qakbot,0.5141081809997559
FP,imgpostspt1.com,non-DGA,shiotob/urlzone/bebloh,0.8870236277580261
FP,wnkserver4.com,non-DGA,shiotob/urlzone/bebloh,0.5542525053024292
FP,btywdmuquweyrlnrycuqb.su,non-DGA,necurs,0.9291197657585144
FP,vgktlqrlxisqjpacgxjl.tv,non-DGA,necurs,0.9070990681648254
FP,mxvbjkg.ms,non-DGA,necurs,0.9076494574546814
FP,sjhdgsjhdgsjdgsjg.com,non-DGA,ramnit,0.9228854775428772
FP,nhtgusgqfappxqmhe.in,non-DGA,ranbyus,0.8791418671607971
FP,owwgvqsah.net,non-DGA,pykspa,0.3167303502559662
FP,mpyhrjtfrcl.mx,non-DGA,necurs,0.9336720108985901
FP,gbybvvfo.com,non-DGA,ramnit,0.9467020034790039
FP,kpewguqnhyxadnj.mn,non-DGA,necurs,0.9133500456809998
FP,whatdotheyknow.com,non-DGA,ramnit,0.5013406872749329
FP,teajwxev.com,non-DGA,ramnit,0.8210577964782715
FP,jumpoutpopup.ru,non-DGA,tinba,0.9225156307220459
FP,xiaojukeji.com,non-DGA,ramnit,0.9065139293670654
FP,qrbknvnbsivlgvgv.ir,non-DGA,necurs,0.9451242089271545
FP,fiuecvshmfjbo.ms,non-DGA,necurs,0.9586470127105713
FP,hixtbeym.cc,non-DGA,necurs,0.3355754613876343
FP,saptahiksakal.com,non-DGA,ramnit,0.5585182905197144
FP,botbqkh.biz,non-DGA,necurs,0.3189944922924042
FP,mailwbsrvimg.com,non-DGA,ramnit,0.9059799909591675
FP,uhuupywsepmsfsqgj.la,non-DGA,necurs,0.9557750225067139
FP,jghcqpjymkelpqk.me,non-DGA,necurs,0.9406294822692871
FP,qlxrrlnn.com,non-DGA,ramnit,0.8771926164627075
FP,yffabknz.org,non-DGA,qakbot,0.4952671527862549
FP,cdnrefpa.com,non-DGA,ramnit,0.6707141399383545
FP,eolokcyljgjaqnkje.net,non-DGA,ranbyus,0.7908712029457092
FP,xdqzpbcgrvkj.ru,non-DGA,tinba,0.31254950165748596
FP,kjgvuaouno.biz,non-DGA,qakbot,0.36183249950408936
FP,gmkfreelogos.com,non-DGA,tinba,0.8130168914794922
FP,xjufpoboeq.cm,non-DGA,necurs,0.9319567680358887
FP,uftitafj.cx,non-DGA,necurs,0.8939419388771057
FP,satngkrc.com,non-DGA,ramnit,0.7108876705169678
FP,mbssgqvfpnbyxkgfxjsy.sc,non-DGA,necurs,0.9114100337028503
FP,npfcqddsra.sc,non-DGA,necurs,0.8736987709999084
FP,aewrrkwlchtpoquutorej.cc,non-DGA,necurs,0.8694185018539429
FP,pbhkhfri.net,non-DGA,pykspa,0.24959444999694824
FP,expressvpn.com,non-DGA,ramnit,0.7518259286880493
FP,psphncyanod.info,non-DGA,qakbot,0.43831801414489746
FP,inrwfea.biz,non-DGA,locky,0.3716883957386017
FP,rmbpfcveyxchetauhhjg.ga,non-DGA,necurs,0.9378640651702881
FP,nhlstatic.com,non-DGA,ramnit,0.5460962653160095
FP,mnkvqofc.com,non-DGA,ramnit,0.5390223264694214
FP,mcjcwxjxkchgjwohiwfm.in,non-DGA,necurs,0.8314103484153748
FP,kievpravda.com,non-DGA,ramnit,0.8178606629371643
FP,dahsjklhfdsadajskdljaskldxyu.net,non-DGA,murofet,0.5959109663963318
FP,xrigxunplofwvwla.kz,non-DGA,necurs,0.944560706615448
FP,gvnxvntorapcjfxmk.im,non-DGA,necurs,0.8937023878097534
FP,esxxyjvepoubfx.ru,non-DGA,Cryptolocker - Flashback,0.6361496448516846
FP,pybguguducqrccphd.us,non-DGA,necurs,0.8996168971061707
FP,bdbjfaiy.com,non-DGA,ramnit,0.9742701053619385
FP,wytlxnumpghds.us,non-DGA,necurs,0.9717183113098145
FP,2hpujkw6ypybyaz.net,non-DGA,shiotob/urlzone/bebloh,0.9978518486022949
FP,jyouhouya3.net,non-DGA,shiotob/urlzone/bebloh,0.9925923347473145
FP,swwoqk.com,non-DGA,pykspa,0.9578021168708801
FP,coojtmhnqdmmopjbk.la,non-DGA,necurs,0.9715650081634521
