type,domain,trueClass,predClass,predProb
FP,vpnconfig.info,non-DGA,DGA,0.5022286176681519
FP,qflqwlh.com,non-DGA,DGA,0.750579833984375
FP,kkpsxpegdbjjwv.ac,non-DGA,DGA,0.9330494999885559
FP,xmltwo.ibo.org,non-DGA,DGA,0.6632786393165588
FP,vdewmeit.biz,non-DGA,DGA,0.871158242225647
FP,hwiieod.com,non-DGA,DGA,0.8937614560127258
FP,rmomrgosqscoiuq.cc,non-DGA,DGA,0.9988540410995483
FP,lsdroxcjoeyi.org,non-DGA,DGA,0.9999939799308777
FP,edvpevjghvcijgckovhge.mx,non-DGA,DGA,0.8944294452667236
FP,anniealbagli.com,non-DGA,DGA,0.5973943471908569
FP,bhorerkagoj.net,non-DGA,DGA,0.6761395931243896
FP,gajrhcxpmbbtajq.tj,non-DGA,DGA,0.9246861934661865
FP,ooxceqlnt.info,non-DGA,DGA,0.9531785845756531
FP,medwrite.biz,non-DGA,DGA,0.5119839906692505
FP,oogomzbmo.cc,non-DGA,DGA,0.926834762096405
FP,zxcvbnmasdfghjkl.xyz,non-DGA,DGA,0.9998980164527893
FP,mmohuts.com,non-DGA,DGA,0.8131333589553833
FP,pjlfdqya.com,non-DGA,DGA,0.9532703161239624
FP,jellybtnsvc.com,non-DGA,DGA,0.9967793226242065
FP,pbpython.com,non-DGA,DGA,0.7491942644119263
FP,xpjiynsx.org,non-DGA,DGA,0.5741838216781616
FP,wyborcza.biz,non-DGA,DGA,0.9942589998245239
FP,edgefcs.net,non-DGA,DGA,0.7087700366973877
FP,ypeuwptghxgdxeimaqa.ki,non-DGA,DGA,0.91605144739151
FP,lyppfxhdaxhhwsxkosqbu.eu,non-DGA,DGA,0.997366726398468
FP,beautyimgav.com,non-DGA,DGA,0.6303678750991821
FP,mhbdezpwdq.com,non-DGA,DGA,0.9913085699081421
FP,tbzyjrhw.com,non-DGA,DGA,0.8626139163970947
FP,owneriq.com,non-DGA,DGA,0.5278377532958984
FP,llpvryaqhypshmpfmfj.de,non-DGA,DGA,0.9703859686851501
FP,ptrgppagjcbhrgbc.biz,non-DGA,DGA,0.9991329908370972
FP,wutdafuk.com,non-DGA,DGA,0.6604363322257996
FP,disruptdeepfat.com,non-DGA,DGA,0.798069953918457
FP,jhsmiami.org,non-DGA,DGA,0.5619983673095703
FP,xdkqdywmcapfxsxvhf.mn,non-DGA,DGA,0.8954360485076904
FP,greqtkj.biz,non-DGA,DGA,0.9196836352348328
FP,rrtccclxiitottcj.de,non-DGA,DGA,0.9806315898895264
FP,xoywghrunopdohnyf.sc,non-DGA,DGA,0.9385653138160706
FP,yvjvyhhrbrnvogwsmddq.su,non-DGA,DGA,0.9680683016777039
FP,hawaiiusafcu.com,non-DGA,DGA,0.994612991809845
FP,everettsd.org,non-DGA,DGA,0.6790848970413208
FP,ggictilefyltilncbo.tw,non-DGA,DGA,0.9996883869171143
FP,laamkhjjupknnnwxo.mu,non-DGA,DGA,0.899131715297699
FP,himisspuff.com,non-DGA,DGA,0.584116518497467
FP,qcvmhqfllrpkgyllouvgl.cm,non-DGA,DGA,0.9302316308021545
FP,checkip.dyndns.org,non-DGA,DGA,0.7391564846038818
FP,mfbbsmhw.biz,non-DGA,DGA,0.994159460067749
FP,hhvgvduqnuogimehmyhon.ki,non-DGA,DGA,0.940403163433075
FP,usjqjcxxccaq.co,non-DGA,DGA,0.9569340348243713
FP,gpmcqfctd.biz,non-DGA,DGA,0.9686937928199768
FP,srkyhhmqfwotyffincdln.us,non-DGA,DGA,0.9488875269889832
FP,apfnfpghxlkbp.mx,non-DGA,DGA,0.9464731812477112
FP,kowqgzds.net,non-DGA,DGA,0.7206398248672485
FP,itedmgwybh.cm,non-DGA,DGA,0.8766357898712158
FP,eegmqhk.in,non-DGA,DGA,0.787206768989563
FP,wtoqmpj.net,non-DGA,DGA,0.7326169013977051
FP,kuzbass21vek.ru,non-DGA,DGA,0.781603217124939
FP,tkfeijr.net,non-DGA,DGA,0.7160109281539917
FP,naqalxgvyfgyaff.eu,non-DGA,DGA,0.9907386302947998
FP,bombuj.eu,non-DGA,DGA,0.5761982202529907
FP,wjkxmpe.sh,non-DGA,DGA,0.9036921262741089
FP,tlnnexgy.org,non-DGA,DGA,0.5744704008102417
FP,ewclivjep.cc,non-DGA,DGA,0.9941420555114746
FP,auyxklshiajdlluxbnius.cm,non-DGA,DGA,0.9162049889564514
FP,uptownmia.com,non-DGA,DGA,0.8767004013061523
FP,jbkkmgevt.mu,non-DGA,DGA,0.8225585222244263
FP,zeaigfiagefagfzgi.be,non-DGA,DGA,0.912757158279419
FP,ruopevhpdkrgntbprax.cx,non-DGA,DGA,0.96580570936203
FP,fojwuuqfjahggdvfge.cx,non-DGA,DGA,0.9568522572517395
FP,ptrdgctvovvaal.bz,non-DGA,DGA,0.9112932085990906
FP,ykkbljl.cc,non-DGA,DGA,0.9698717594146729
FP,wledsfdkwdb.so,non-DGA,DGA,0.8995518684387207
FP,yvcfthoglkbklliiqb.sx,non-DGA,DGA,0.9381024241447449
FP,iwhhhkqdimcioktwoca.sc,non-DGA,DGA,0.9014670848846436
FP,qagoybeyyfejetulqsgqu.ac,non-DGA,DGA,0.9201496243476868
FP,dif506ddoomi99ya1178xue.info,non-DGA,DGA,0.9998780488967896
FP,fpucrfa.com,non-DGA,DGA,0.9591971635818481
FP,zqfqjwd.biz,non-DGA,DGA,0.8629189133644104
FP,jsqahgh.com,non-DGA,DGA,0.5664567351341248
FP,quoqntsb.net,non-DGA,DGA,0.653659999370575
FP,jonpatinvt.info,non-DGA,DGA,0.7804015278816223
FP,ppqybtr.org,non-DGA,DGA,0.6208788156509399
FP,tattooes.info,non-DGA,DGA,0.7205467224121094
FP,aefobfboabobfaoua.kz,non-DGA,DGA,0.9958391785621643
FP,ewresus.com,non-DGA,DGA,0.6325387954711914
FP,ricohtrac.com,non-DGA,DGA,0.5125109553337097
FP,quixdtrk.com,non-DGA,DGA,0.7629297375679016
FP,sidnfbdsbvrsqqrijwggw.in,non-DGA,DGA,0.9943587183952332
FP,madouy2.ddns.net,non-DGA,DGA,0.5978243350982666
FP,iguvxoc.cx,non-DGA,DGA,0.9833466410636902
FP,prnuwoqia.tw,non-DGA,DGA,0.9951245188713074
FP,uqkogeym.org,non-DGA,DGA,0.9965534210205078
FP,whygavs.net,non-DGA,DGA,0.8519483804702759
FP,cioufak.org,non-DGA,DGA,0.7800605297088623
FP,vaywwlodwxsptrnlq.de,non-DGA,DGA,0.9611369371414185
FP,qmysodexo.com,non-DGA,DGA,0.8363745212554932
FP,salamdl.info,non-DGA,DGA,0.673037052154541
FP,powayusd.com,non-DGA,DGA,0.556017279624939
FP,ihlroutgchjwrqcb.mx,non-DGA,DGA,0.9139469861984253
FP,izpqfqko.com,non-DGA,DGA,0.9915731549263
FP,kcohktboeiavimhtjnt.mx,non-DGA,DGA,0.9571381211280823
FP,hoaqbpk.biz,non-DGA,DGA,0.8369529247283936
FP,bwkirepyg.pro,non-DGA,DGA,0.8225969672203064
FP,ngsibbpr.org,non-DGA,DGA,0.7408699989318848
FP,tgwqvkmuoykgphebcamcb.ru,non-DGA,DGA,0.9931468963623047
FP,hpacoqvstqesnqgrumkc.ir,non-DGA,DGA,0.986586332321167
FP,rotvhkihuinj.ga,non-DGA,DGA,0.9461285471916199
FP,receiptful.com,non-DGA,DGA,0.6366280913352966
FP,lkjariy.us,non-DGA,DGA,0.8170144557952881
FP,gmnisuv.net,non-DGA,DGA,0.6132684350013733
FP,lakqxodlyqffwtqpmkcd.biz,non-DGA,DGA,0.9995207786560059
FP,slhduluth.com,non-DGA,DGA,0.7387294173240662
FP,weqyoua.net,non-DGA,DGA,0.9250502586364746
FP,w,non-DGA,DGA,0.9653454422950745
FP,hidhyef.in,non-DGA,DGA,0.701019287109375
FP,kitxezl.com,non-DGA,DGA,0.5515273809432983
FP,mjnmipr.com,non-DGA,DGA,0.7807176113128662
FP,gheuukshikcmdrpbywq.nu,non-DGA,DGA,0.9199929237365723
FP,chinhlmht.ddns.net,non-DGA,DGA,0.9999986886978149
FP,rmfmaxxx.pl,non-DGA,DGA,0.936085045337677
FP,wkvplhxvpk.com,non-DGA,DGA,0.9991386532783508
FP,p99nxpivfscyverz.me,non-DGA,DGA,0.9993719458580017
FP,ppgrnpksffq.so,non-DGA,DGA,0.941922128200531
FP,jydbmpiyrjtlouhd.com,non-DGA,DGA,0.9966983795166016
FP,holidaymapq.com,non-DGA,DGA,0.5087158679962158
FP,dotfrrsvajdynvvyb.cx,non-DGA,DGA,0.9760000109672546
FP,fahclfxmsxcuaixkifhfm.tv,non-DGA,DGA,0.9886417984962463
FP,fnqpubgrsigjfxiwbp.ru,non-DGA,DGA,0.9824323058128357
FP,pgocuikywhhhwmi.cx,non-DGA,DGA,0.9676228761672974
FP,ayyildiz.de,non-DGA,DGA,0.5546402931213379
FP,thegioiseo.com,non-DGA,DGA,0.7404177784919739
FP,rnddiypndiqnkncvjrq.tv,non-DGA,DGA,0.9714232683181763
FP,tjnjebc.mu,non-DGA,DGA,0.8474072217941284
FP,hfbryhxf.tv,non-DGA,DGA,0.9908501505851746
FP,dycdbyk.net,non-DGA,DGA,0.9517880082130432
FP,stqfkmbpdkdprlu.mx,non-DGA,DGA,0.9692022800445557
FP,bsxxqpoqebpmgy.cx,non-DGA,DGA,0.930914580821991
FP,ugkgbhgvjmfwqstrxkqc.nu,non-DGA,DGA,0.9551503658294678
FP,ckxapzoq.com,non-DGA,DGA,0.9464448094367981
FP,jkkjymtb.com,non-DGA,DGA,0.8883036375045776
FP,nbgaoyybfku.biz,non-DGA,DGA,0.999960720539093
FP,loadingpaqes.info,non-DGA,DGA,0.8025767803192139
FP,hojldmbmrcnlbwgf.jp,non-DGA,DGA,0.8270857334136963
FP,jdmonmdfecpnqnhgfqk.ki,non-DGA,DGA,0.9389150142669678
FP,xgfnexhkil.de,non-DGA,DGA,0.9852017760276794
FP,daegvcgtkwgs.ug,non-DGA,DGA,0.895158052444458
FP,dpwqcns.org,non-DGA,DGA,0.7793217897415161
FP,dpypzvjarj.com,non-DGA,DGA,0.9769077897071838
FP,rueybapmnl.org,non-DGA,DGA,0.9510599374771118
FP,xeieajmqpbphgembdv.tw,non-DGA,DGA,0.9519529342651367
FP,zhihuichuxing.pw,non-DGA,DGA,0.9989007711410522
FP,ikhzxwy.in,non-DGA,DGA,0.6372970342636108
FP,nkispa.nikkei.com,non-DGA,DGA,0.9015214443206787
FP,sandyk.kz,non-DGA,DGA,0.924933671951294
FP,ukrbukva.net,non-DGA,DGA,0.8361944556236267
FP,ipnz74i5v1rm8q65.dom,non-DGA,DGA,0.9983606338500977
FP,sftpnwss.co,non-DGA,DGA,0.8263071775436401
FP,ktovkurse.com,non-DGA,DGA,0.9108120203018188
FP,shjqorviungkuqvm.sc,non-DGA,DGA,0.906383752822876
FP,megahubhk.com,non-DGA,DGA,0.6475217938423157
FP,evenffext.com,non-DGA,DGA,0.8814297914505005
FP,rlpvimjydg.xxx,non-DGA,DGA,0.9813054203987122
FP,fhhkbxztbz.org,non-DGA,DGA,0.9406472444534302
FP,frpoqeimouklibnuuhh.ki,non-DGA,DGA,0.9038357138633728
FP,duocsicamtu.com,non-DGA,DGA,0.52878737449646
FP,opyswxcbathdlsiyjnge.ru,non-DGA,DGA,0.9846369028091431
FP,daddyslilangel.com,non-DGA,DGA,0.5565791130065918
FP,kbphnwj.eu,non-DGA,DGA,0.987646222114563
FP,qllndsu.com,non-DGA,DGA,0.60807204246521
FP,oabfoww.me,non-DGA,DGA,0.6131184101104736
FP,gkwrqqc.mn,non-DGA,DGA,0.5104304552078247
FP,akpvefniuatjw.eu,non-DGA,DGA,0.9949025511741638
FP,rrchagwnfqnxmqg.tj,non-DGA,DGA,0.893042802810669
FP,ktyhgrjj.com,non-DGA,DGA,0.9130760431289673
FP,agjebejvo.so,non-DGA,DGA,0.9900798797607422
FP,rdwnlvkxekxhpikm.im,non-DGA,DGA,0.9476073980331421
FP,tvabc23db.com,non-DGA,DGA,0.6612786650657654
FP,nwtyhynxxpdtvbgi.la,non-DGA,DGA,0.9726747274398804
FP,aduqkartuqq.com,non-DGA,DGA,0.9962742924690247
FP,vjtgyushjnd.im,non-DGA,DGA,0.9418163895606995
FP,shabdkosh.com,non-DGA,DGA,0.5836284756660461
FP,xiaoshuxiong.com,non-DGA,DGA,0.7698192596435547
FP,mrpiracy.xyz,non-DGA,DGA,0.5265064835548401
FP,nomactirxcr.net,non-DGA,DGA,0.7818038463592529
FP,egswdggri.ug,non-DGA,DGA,0.876936137676239
FP,xlqnsbxdtkx.cm,non-DGA,DGA,0.9395574927330017
FP,pmfnpsvx.in,non-DGA,DGA,0.8924270868301392
FP,dmjppqvanwu.tj,non-DGA,DGA,0.9603161215782166
FP,bidvednrf.co,non-DGA,DGA,0.639600396156311
FP,djuzsbnnm.biz,non-DGA,DGA,0.9278329610824585
FP,xbpbgtmagtltmxbwrtmhj.mn,non-DGA,DGA,0.9151861667633057
FP,vuturevx.com,non-DGA,DGA,0.9429701566696167
FP,yqlaecgqrawyqn.us,non-DGA,DGA,0.9233407974243164
FP,arkppfhm.ir,non-DGA,DGA,0.9132996201515198
FP,rwnofficial.com,non-DGA,DGA,0.99006187915802
FP,rbukjvsgvdsrl.de,non-DGA,DGA,0.9588208794593811
FP,nepeoripa.biz,non-DGA,DGA,0.5551110506057739
FP,anmutmxxnsdifxlwvntw.tw,non-DGA,DGA,0.995496928691864
FP,nonowenntjxhmhooh.xxx,non-DGA,DGA,0.9588265419006348
FP,ftufctiwmijdwxij.ac,non-DGA,DGA,0.948018491268158
FP,vjmzaavg99ol.ru,non-DGA,DGA,0.969179093837738
FP,jllretail.com,non-DGA,DGA,0.6263691186904907
FP,ejynjjbvnprbxjype.ir,non-DGA,DGA,0.9290995001792908
FP,nmmefwhssar.ug,non-DGA,DGA,0.8220353126525879
FP,qaxatyouoaius.nf,non-DGA,DGA,0.9608088731765747
FP,lifennow.com,non-DGA,DGA,0.6524224877357483
FP,humoruniv.com,non-DGA,DGA,0.7202422618865967
FP,nbrcjfb.eu,non-DGA,DGA,0.9538758397102356
FP,wvgazettemail.com,non-DGA,DGA,0.5084277391433716
FP,dkyrkaeu.com,non-DGA,DGA,0.9037763476371765
FP,lovetvshow.info,non-DGA,DGA,0.5436842441558838
FP,ypwqrtlbjfkxlhadanm.so,non-DGA,DGA,0.9524959921836853
FP,badoinkvr.com,non-DGA,DGA,0.7857751846313477
FP,pnoresciuphoabdltnfv.in,non-DGA,DGA,0.999477744102478
FP,fcfjqmwtnkabcer.mx,non-DGA,DGA,0.9448624849319458
FP,bsokratvnve.im,non-DGA,DGA,0.928505539894104
FP,kpnjxjh.in,non-DGA,DGA,0.5385080575942993
FP,ylkdcwdcwlyhydqveo.ki,non-DGA,DGA,0.9937571287155151
FP,satwcomic.com,non-DGA,DGA,0.7922884225845337
FP,qwznggi.biz,non-DGA,DGA,0.9163069725036621
FP,mtggoldfish.com,non-DGA,DGA,0.9868996143341064
FP,bvifsc.vg,non-DGA,DGA,0.5710018277168274
FP,efsofnydjapycljy.tj,non-DGA,DGA,0.8870748281478882
FP,nyxgmjofto.ms,non-DGA,DGA,0.9474638104438782
FP,qukusut.com,non-DGA,DGA,0.7879208326339722
FP,sahfrpc.ac,non-DGA,DGA,0.8652427792549133
FP,ppxrmpv.net,non-DGA,DGA,0.8184241056442261
FP,rwrbctm.com,non-DGA,DGA,0.9689950942993164
FP,skymashi.eu,non-DGA,DGA,0.5930091142654419
FP,snnlvvfimxmhwmgq.so,non-DGA,DGA,0.9535282850265503
FP,bwuxauqofxu.sh,non-DGA,DGA,0.9777196049690247
FP,tlqrrfn.cx,non-DGA,DGA,0.9815402626991272
FP,mlmdvxii.la,non-DGA,DGA,0.9688271284103394
FP,exacq.net,non-DGA,DGA,0.6801087856292725
FP,ujbbwyv.tw,non-DGA,DGA,0.9868369698524475
FP,vghqdnngeh.im,non-DGA,DGA,0.8831127285957336
FP,joebucsfan.com,non-DGA,DGA,0.5044658184051514
FP,tsymdm.biz,non-DGA,DGA,0.6884142160415649
FP,wigryhqtxf.net,non-DGA,DGA,0.9874585270881653
FP,tzzgirje.org,non-DGA,DGA,0.5735008120536804
FP,eglyuwao.net,non-DGA,DGA,0.8408070206642151
FP,kv2mki37rzw3m.ru,non-DGA,DGA,0.999299168586731
FP,kfiopkln.com,non-DGA,DGA,0.9668176174163818
FP,eiqxhmc.org,non-DGA,DGA,0.6314574480056763
FP,ycxrqsw.com,non-DGA,DGA,0.5698516368865967
FP,rfwbxpiydfcyhgvhhxx.so,non-DGA,DGA,0.9493495225906372
FP,widbnfml.net,non-DGA,DGA,0.7788751721382141
FP,sorighosrhgosrhoududu.su,non-DGA,DGA,0.8022953271865845
FP,wuaaphjy.net,non-DGA,DGA,0.6753848195075989
FP,bkoobfl.net,non-DGA,DGA,0.7694448828697205
FP,httoebcvcbrmfgcjn.me,non-DGA,DGA,0.9780591130256653
FP,pmbxsphtgh.me,non-DGA,DGA,0.9596034288406372
FP,gurufocus.com,non-DGA,DGA,0.743399977684021
FP,wnoxkfpg.cm,non-DGA,DGA,0.8946477174758911
FP,xnurrapgx.net,non-DGA,DGA,0.9983572363853455
FP,igrupobbva,non-DGA,DGA,0.9998400807380676
FP,lemonwhale.com,non-DGA,DGA,0.8005651831626892
FP,hfncugb.com,non-DGA,DGA,0.7947418689727783
FP,topnews4khmer.com,non-DGA,DGA,0.838560938835144
FP,lqjozdaf.cc,non-DGA,DGA,0.6311826705932617
FP,fsykatymdmcosketc.ru,non-DGA,DGA,0.9991070032119751
FP,lpydiagcvnxmpnmueena.nf,non-DGA,DGA,0.9576175808906555
FP,jstxrcb.net,non-DGA,DGA,0.516727089881897
FP,wplomeyfp.co,non-DGA,DGA,0.692243754863739
FP,blrkdpie.net,non-DGA,DGA,0.5359435081481934
FP,classicalwcrb.org,non-DGA,DGA,0.734426736831665
FP,xrwnmeq.com,non-DGA,DGA,0.7872242331504822
FP,blicplnwoyhnkblmk.me,non-DGA,DGA,0.9955838322639465
FP,bintjbeil.org,non-DGA,DGA,0.6712053418159485
FP,wuynfut.com,non-DGA,DGA,0.6826483011245728
FP,fnbmlwip.biz,non-DGA,DGA,0.9243712425231934
FP,htubhoalqgologcwsstv.nu,non-DGA,DGA,0.8965956568717957
FP,kwwgaaskaiuu.org,non-DGA,DGA,0.9999694228172302
FP,wayoutwax.com,non-DGA,DGA,0.8969888091087341
FP,gwayufrug.me,non-DGA,DGA,0.9023638963699341
FP,hwgbasjvi.tv,non-DGA,DGA,0.9901026487350464
FP,qjmpbhemggc.com,non-DGA,DGA,0.9993445873260498
FP,oncynoxfqvhjxg.bz,non-DGA,DGA,0.9783125519752502
FP,gepskcgcgd.sh,non-DGA,DGA,0.9893468022346497
FP,fajbttyw.us,non-DGA,DGA,0.9313031435012817
FP,qfadxjec.org,non-DGA,DGA,0.9903200268745422
FP,fpkixevpsa.tw,non-DGA,DGA,0.9956309199333191
FP,szilwzk.biz,non-DGA,DGA,0.9313666224479675
FP,cxbzucc.in,non-DGA,DGA,0.5479352474212646
FP,ujekiwrsubuhweeo.ir,non-DGA,DGA,0.9806300401687622
FP,tuwoqol.com,non-DGA,DGA,0.8928526043891907
FP,utpuuneongnfbcvvqwj.mu,non-DGA,DGA,0.8839110732078552
FP,phmxpqvkau.com,non-DGA,DGA,0.9976214170455933
FP,rxjmftgb.to,non-DGA,DGA,0.964945912361145
FP,extjpkchhbdeockyqeh.mu,non-DGA,DGA,0.8261293172836304
FP,ptbvwqhnag.im,non-DGA,DGA,0.9554265737533569
FP,ttghpfesxmywy.kz,non-DGA,DGA,0.9995772838592529
FP,huppvpedkbfqbgh.ms,non-DGA,DGA,0.9728996753692627
FP,empressleak.biz,non-DGA,DGA,0.7420215010643005
FP,metdjosoli.net,non-DGA,DGA,0.67198646068573
FP,zziqxcn.com,non-DGA,DGA,0.9212321639060974
FP,ojqgkaqe.com,non-DGA,DGA,0.9521931409835815
FP,ghcyfedhqkjfckhc.net,non-DGA,DGA,0.9992053508758545
FP,oabetya.ac,non-DGA,DGA,0.8891012072563171
FP,srvgsgmfmaixbx.kz,non-DGA,DGA,0.997306764125824
FP,zk,non-DGA,DGA,0.6427997946739197
FP,gcohfentamptsijgne.tw,non-DGA,DGA,0.9760468006134033
FP,oildexdx.com,non-DGA,DGA,0.5256496667861938
FP,altadefinizone.click,non-DGA,DGA,0.9999544620513916
FP,xsehymuiwbgremfcxnosl.sx,non-DGA,DGA,0.963760256767273
FP,landrumhr.com,non-DGA,DGA,0.5264747142791748
FP,ghhruweiroqw.com,non-DGA,DGA,0.999083936214447
FP,dcb5684707f6c66492aaa9f7d9bfb5a6.biz,non-DGA,DGA,0.999999463558197
FP,ngfefaviln.sh,non-DGA,DGA,0.9911803603172302
FP,eoahegohaeohgeehr.org,non-DGA,DGA,0.9875749349594116
FP,xupiheham.biz,non-DGA,DGA,0.7263725996017456
FP,qdiojgz.com,non-DGA,DGA,0.7989859580993652
FP,nnqjjyp.me,non-DGA,DGA,0.593035101890564
FP,vzwfemto.com,non-DGA,DGA,0.9583560228347778
FP,auskunft.de,non-DGA,DGA,0.7171132564544678
FP,ggowaueswowlicem.co,non-DGA,DGA,0.9541516900062561
FP,ddjhlet.biz,non-DGA,DGA,0.7113474011421204
FP,icuayoyaoiyy.com,non-DGA,DGA,0.9996311068534851
FP,asohdnm.xxx,non-DGA,DGA,0.9880651235580444
FP,jqdasuan.com,non-DGA,DGA,0.5679130554199219
FP,owlgraphic.com,non-DGA,DGA,0.5763969421386719
FP,pgftendabugqviprq.mu,non-DGA,DGA,0.8879886865615845
FP,kottke.org,non-DGA,DGA,0.722480058670044
FP,fffgggi.biz,non-DGA,DGA,0.7827174663543701
FP,lubimyczytac.pl,non-DGA,DGA,0.8346054553985596
FP,migdrmlmtiferwxkhg.in,non-DGA,DGA,0.9992371797561646
FP,cojlmxeevtfsf.tj,non-DGA,DGA,0.9259991645812988
FP,mp3indirdur.info,non-DGA,DGA,0.9435346722602844
FP,bdanqrxwtkkbtoosy.us,non-DGA,DGA,0.9704534411430359
FP,etwkhltiqongevlug.ir,non-DGA,DGA,0.988091230392456
FP,qfmdmqe.net,non-DGA,DGA,0.8558841943740845
FP,gwrvulhbacbfgfvhacm.org,non-DGA,DGA,0.990378737449646
FP,loqjmrg.ms,non-DGA,DGA,0.7776494026184082
FP,sheetmusic.direct,non-DGA,DGA,0.9790210723876953
FP,bpsrdxdxq.cx,non-DGA,DGA,0.9502277970314026
FP,orckimya.com,non-DGA,DGA,0.8144763708114624
FP,rabqaie.biz,non-DGA,DGA,0.9549221992492676
FP,gmnabqj.com,non-DGA,DGA,0.8351142406463623
FP,kqjiibgf.com,non-DGA,DGA,0.9496864080429077
FP,funaehudadajrnjiyic.mx,non-DGA,DGA,0.9714305996894836
FP,wqmxskoxan.net,non-DGA,DGA,0.9814652800559998
FP,tbnnsmwfjzttct.com,non-DGA,DGA,0.9997327327728271
FP,uwejurm.com,non-DGA,DGA,0.6406626105308533
FP,skhftjussiwptnery.org,non-DGA,DGA,0.9994065761566162
FP,vex3unblockedd.com,non-DGA,DGA,0.8449761867523193
FP,ifunny.tw,non-DGA,DGA,0.9776197075843811
FP,isfjwwrtfkylld.ir,non-DGA,DGA,0.9912492632865906
FP,tabidzuwek.ru,non-DGA,DGA,0.9899167418479919
FP,7uk0nyif1g.ddns.net,non-DGA,DGA,0.598773717880249
FP,iflmjipco.com,non-DGA,DGA,0.9664382338523865
FP,rsjoomla.com,non-DGA,DGA,0.7279417514801025
FP,jqyigryplet.net,non-DGA,DGA,0.9983707070350647
FP,pixkihth.ru,non-DGA,DGA,0.5307790040969849
FP,lwqrwys.in,non-DGA,DGA,0.7479692697525024
FP,fteenfa.cc,non-DGA,DGA,0.9466538429260254
FP,ehecvff.so,non-DGA,DGA,0.9447729587554932
FP,nghiencuuquocte.org,non-DGA,DGA,0.9495947360992432
FP,ckywwkqz.com,non-DGA,DGA,0.8208125829696655
FP,ynazxcq.net,non-DGA,DGA,0.8967783451080322
FP,bdxwbapkcglh.xxx,non-DGA,DGA,0.973383367061615
FP,fsafood.com,non-DGA,DGA,0.590855598449707
FP,lwuohtfs.com,non-DGA,DGA,0.9549347162246704
FP,cu3o5oec.info,non-DGA,DGA,0.6937055587768555
FP,bnibooks.com,non-DGA,DGA,0.5146682262420654
FP,iofvdshpvcnhunuv.tj,non-DGA,DGA,0.9259663820266724
FP,ufyefrhwvpijrxqhd.de,non-DGA,DGA,0.9729004502296448
FP,ynompnn.com,non-DGA,DGA,0.9776857495307922
FP,rgdsppeqasmc.ga,non-DGA,DGA,0.9617732167243958
FP,kbabsolutelyaug.bid,non-DGA,DGA,0.9903634786605835
FP,jmclaughlin.com,non-DGA,DGA,0.6082137823104858
FP,wltrsqnd.nu,non-DGA,DGA,0.9036704897880554
FP,pccypubxhjehluyuy.pw,non-DGA,DGA,0.9998927712440491
FP,phexefoprjrytu.sh,non-DGA,DGA,0.9398096799850464
FP,xiaoxiangbz.com,non-DGA,DGA,0.8813971877098083
FP,ns2.c13a856f4a879a89e9a638207efd6c94.biz,non-DGA,DGA,0.9569149017333984
FP,ygdgrf.net,non-DGA,DGA,0.553584098815918
FP,jtdwjcwq6f4wp4ce.com,non-DGA,DGA,0.9993962049484253
FP,vvrhhhnaijyj6s2m.onion.top,non-DGA,DGA,0.9980194568634033
FP,deyqpbe.ac,non-DGA,DGA,0.9773305654525757
FP,wdmbkmo.com,non-DGA,DGA,0.5811352729797363
FP,updtbrwsr.com,non-DGA,DGA,0.9672584533691406
FP,bpywqfn.cc,non-DGA,DGA,0.9602868556976318
FP,frcdgdgirbdt.kz,non-DGA,DGA,0.9945942759513855
FP,xwxmhsa.com,non-DGA,DGA,0.912710964679718
FP,yellowdawg.net,non-DGA,DGA,0.941545844078064
FP,urorrbfuuyjnubvd.nf,non-DGA,DGA,0.9441438317298889
FP,fantasti.cc,non-DGA,DGA,0.7158573865890503
FP,f2d074d6bfee374acccb872951c3dc6b.com,non-DGA,DGA,0.9993481040000916
FP,prtufnhubnexajwnby.ir,non-DGA,DGA,0.9835349917411804
FP,uhuuqfn.cc,non-DGA,DGA,0.925161600112915
FP,igiqluuxkoibytfo.cc,non-DGA,DGA,0.9958072900772095
FP,ftijournal.com,non-DGA,DGA,0.5435891151428223
FP,wasuvjuv.cc,non-DGA,DGA,0.9410605430603027
FP,hpitwwwp.org,non-DGA,DGA,0.6073645353317261
FP,uhlpeyg.me,non-DGA,DGA,0.6681957840919495
FP,ntbbvbx.net,non-DGA,DGA,0.6627724170684814
FP,eknfxgb.co,non-DGA,DGA,0.7881218194961548
FP,yxknbdxdtawktlxiqu.pw,non-DGA,DGA,0.9981679320335388
FP,pdosflgljwnfqejp.tw,non-DGA,DGA,0.9945331811904907
FP,blryvcmjk.org,non-DGA,DGA,0.997651219367981
FP,btywdmuquweyrlnrycuqb.su,non-DGA,DGA,0.9710961580276489
FP,vgktlqrlxisqjpacgxjl.tv,non-DGA,DGA,0.9671811461448669
FP,mxvbjkg.ms,non-DGA,DGA,0.847623884677887
FP,sjhdgsjhdgsjdgsjg.com,non-DGA,DGA,0.9979743957519531
FP,nhtgusgqfappxqmhe.in,non-DGA,DGA,0.9886221885681152
FP,owwgvqsah.net,non-DGA,DGA,0.979509711265564
FP,mpyhrjtfrcl.mx,non-DGA,DGA,0.9481707811355591
FP,gbybvvfo.com,non-DGA,DGA,0.9793528914451599
FP,kpewguqnhyxadnj.mn,non-DGA,DGA,0.9056944847106934
FP,teajwxev.com,non-DGA,DGA,0.7071905136108398
FP,jumpoutpopup.ru,non-DGA,DGA,0.871470034122467
